Timestamp,TrabajoID,Resultado,CargaActiva
2025/02/09 02:26:14,14,localhost:50060,Resultado de trabajo 14
2025-02-09 02:26:14,7,Resultado de trabajo 7,1
2025/02/09 02:26:14,7,localhost:50051,Resultado de trabajo 7
2025-02-09 02:26:14,8,Resultado de trabajo 8,1
2025/02/09 02:26:14,8,localhost:50059,Resultado de trabajo 8
2025-02-09 02:26:14,16,Resultado de trabajo 16,1
2025/02/09 02:26:14,16,localhost:50051,Resultado de trabajo 16
2025-02-09 02:26:14,9,Resultado de trabajo 9,1
2025/02/09 02:26:14,9,localhost:50053,Resultado de trabajo 9
2025-02-09 02:26:14,17,Resultado de trabajo 17,1
2025/02/09 02:26:14,17,localhost:50055,Resultado de trabajo 17
2025-02-09 02:26:14,18,Resultado de trabajo 18,1
2025/02/09 02:26:14,18,localhost:50051,Resultado de trabajo 18
2025-02-09 02:26:14,10,Resultado de trabajo 10,1
2025/02/09 02:26:14,10,localhost:50052,Resultado de trabajo 10
2025-02-09 02:26:14,19,Resultado de trabajo 19,1
2025/02/09 02:26:14,19,localhost:50055,Resultado de trabajo 19
2025-02-09 02:26:14,20,Resultado de trabajo 20,1
2025/02/09 02:26:14,20,localhost:50059,Resultado de trabajo 20
2025-02-09 02:26:14,15,Resultado de trabajo 15,1
2025/02/09 02:26:14,15,localhost:50053,Resultado de trabajo 15
2025-02-09 02:26:14,21,Resultado de trabajo 21,1
2025/02/09 02:26:14,21,localhost:50053,Resultado de trabajo 21
2025-02-09 02:26:14,22,Resultado de trabajo 22,1
2025/02/09 02:26:14,22,localhost:50051,Resultado de trabajo 22
2025-02-09 02:26:14,23,Resultado de trabajo 23,1
2025/02/09 02:26:14,23,localhost:50058,Resultado de trabajo 23
2025-02-09 02:26:14,24,Resultado de trabajo 24,1
2025/02/09 02:26:14,24,localhost:50052,Resultado de trabajo 24
2025-02-09 02:26:14,25,Resultado de trabajo 25,1
2025/02/09 02:26:14,25,localhost:50054,Resultado de trabajo 25
2025-02-09 02:26:14,26,Resultado de trabajo 26,1
2025/02/09 02:26:14,26,localhost:50051,Resultado de trabajo 26
2025-02-09 02:26:14,27,Resultado de trabajo 27,1
2025/02/09 02:26:14,27,localhost:50058,Resultado de trabajo 27
2025-02-09 02:26:14,28,Resultado de trabajo 28,1
2025/02/09 02:26:14,28,localhost:50053,Resultado de trabajo 28
2025-02-09 02:26:14,28,Resultado de trabajo 28,1
2025/02/09 02:26:14,28,localhost:50053,Resultado de trabajo 28
2025-02-09 02:26:14,30,Resultado de trabajo 30,1
2025/02/09 02:26:14,30,localhost:50058,Resultado de trabajo 30
2025-02-09 02:26:14,15,Resultado de trabajo 15,1
2025/02/09 02:26:14,15,localhost:50060,Resultado de trabajo 15
2025-02-09 02:26:14,1,Resultado de trabajo 1,1
2025/02/09 02:26:14,1,localhost:50055,Resultado de trabajo 1
2025-02-09 02:26:14,2,Resultado de trabajo 2,1
2025/02/09 02:26:14,2,localhost:50055,Resultado de trabajo 2
2025-02-09 02:26:14,3,Resultado de trabajo 3,1
2025/02/09 02:26:14,3,localhost:50059,Resultado de trabajo 3
2025-02-09 02:26:14,4,Resultado de trabajo 4,1
2025/02/09 02:26:14,4,localhost:50058,Resultado de trabajo 4
2025-02-09 02:26:14,16,Resultado de trabajo 16,1
2025/02/09 02:26:14,16,localhost:50054,Resultado de trabajo 16
2025-02-09 02:26:14,17,Resultado de trabajo 17,1
2025/02/09 02:26:14,17,localhost:50052,Resultado de trabajo 17
2025-02-09 02:26:14,10,Resultado de trabajo 10,1
2025/02/09 02:26:14,10,localhost:50053,Resultado de trabajo 10
2025-02-09 02:26:14,11,Resultado de trabajo 11,1
2025/02/09 02:26:14,11,localhost:50055,Resultado de trabajo 11
2025-02-09 02:26:14,5,Resultado de trabajo 5,1
2025/02/09 02:26:14,5,localhost:50057,Resultado de trabajo 5
2025-02-09 02:26:14,12,Resultado de trabajo 12,1
2025/02/09 02:26:14,12,localhost:50057,Resultado de trabajo 12
2025-02-09 02:26:14,14,Resultado de trabajo 14,1
2025/02/09 02:26:14,14,localhost:50056,Resultado de trabajo 14
2025-02-09 02:26:14,18,Resultado de trabajo 18,1
2025/02/09 02:26:14,18,localhost:50053,Resultado de trabajo 18
2025-02-09 02:26:14,6,Resultado de trabajo 6,1
2025/02/09 02:26:14,6,localhost:50055,Resultado de trabajo 6
2025-02-09 02:26:14,23,Resultado de trabajo 23,1
2025/02/09 02:26:14,23,localhost:50054,Resultado de trabajo 23
2025-02-09 02:26:14,7,Resultado de trabajo 7,1
2025/02/09 02:26:14,7,localhost:50053,Resultado de trabajo 7
2025-02-09 02:26:14,27,Resultado de trabajo 27,1
2025/02/09 02:26:14,27,localhost:50058,Resultado de trabajo 27
2025-02-09 02:26:14,8,Resultado de trabajo 8,1
2025/02/09 02:26:14,8,localhost:50054,Resultado de trabajo 8
2025-02-09 02:26:14,19,Resultado de trabajo 19,1
2025/02/09 02:26:14,19,localhost:50059,Resultado de trabajo 19
2025-02-09 02:26:14,20,Resultado de trabajo 20,1
2025/02/09 02:26:14,20,localhost:50058,Resultado de trabajo 20
2025-02-09 02:26:14,9,Resultado de trabajo 9,1
2025/02/09 02:26:14,9,localhost:50057,Resultado de trabajo 9
2025-02-09 02:26:14,26,Resultado de trabajo 26,1
2025/02/09 02:26:14,26,localhost:50059,Resultado de trabajo 26
2025-02-09 02:26:14,21,Resultado de trabajo 21,1
2025/02/09 02:26:14,21,localhost:50052,Resultado de trabajo 21
2025-02-09 02:26:14,22,Resultado de trabajo 22,1
2025/02/09 02:26:14,22,localhost:50054,Resultado de trabajo 22
2025-02-09 02:26:14,24,Resultado de trabajo 24,1
2025/02/09 02:26:14,24,localhost:50057,Resultado de trabajo 24
2025-02-09 02:26:14,29,Resultado de trabajo 29,1
2025/02/09 02:26:14,29,localhost:50055,Resultado de trabajo 29
2025-02-09 02:26:14,13,Resultado de trabajo 13,1
2025/02/09 02:26:14,13,localhost:50059,Resultado de trabajo 13
2025-02-09 02:26:14,25,Resultado de trabajo 25,1
2025/02/09 02:26:14,25,localhost:50057,Resultado de trabajo 25
2025-02-09 02:26:14,27,Resultado de trabajo 27,1
2025/02/09 02:26:14,27,localhost:50059,Resultado de trabajo 27
2025-02-09 02:26:14,30,Resultado de trabajo 30,1
2025/02/09 02:26:14,30,localhost:50053,Resultado de trabajo 30
2025-02-09 02:26:14,1,Resultado de trabajo 1,1
2025/02/09 02:26:14,1,localhost:50058,Resultado de trabajo 1
2025-02-09 02:26:14,2,Resultado de trabajo 2,1
2025/02/09 02:26:14,2,localhost:50059,Resultado de trabajo 2
2025-02-09 02:26:14,3,Resultado de trabajo 3,1
2025/02/09 02:26:14,3,localhost:50051,Resultado de trabajo 3
2025-02-09 02:26:14,4,Resultado de trabajo 4,1
2025/02/09 02:26:14,4,localhost:50053,Resultado de trabajo 4
2025-02-09 02:26:14,5,Resultado de trabajo 5,1
2025/02/09 02:26:14,5,localhost:50057,Resultado de trabajo 5
2025-02-09 02:26:14,6,Resultado de trabajo 6,1
2025/02/09 02:26:14,6,localhost:50059,Resultado de trabajo 6
2025-02-09 02:26:14,7,Resultado de trabajo 7,1
2025/02/09 02:26:14,7,localhost:50051,Resultado de trabajo 7
2025-02-09 02:26:14,8,Resultado de trabajo 8,1
2025/02/09 02:26:14,8,localhost:50055,Resultado de trabajo 8
2025-02-09 02:26:14,9,Resultado de trabajo 9,1
2025/02/09 02:26:14,9,localhost:50055,Resultado de trabajo 9
2025-02-09 02:26:14,10,Resultado de trabajo 10,1
2025/02/09 02:26:14,10,localhost:50060,Resultado de trabajo 10
2025-02-09 02:26:14,11,Resultado de trabajo 11,1
2025/02/09 02:26:14,11,localhost:50055,Resultado de trabajo 11
2025-02-09 02:26:14,12,Resultado de trabajo 12,1
2025/02/09 02:26:14,12,localhost:50058,Resultado de trabajo 12
2025-02-09 02:26:14,13,Resultado de trabajo 13,1
2025/02/09 02:26:14,13,localhost:50052,Resultado de trabajo 13
2025-02-09 02:26:14,14,Resultado de trabajo 14,1
2025/02/09 02:26:14,14,localhost:50056,Resultado de trabajo 14
2025-02-09 02:26:14,15,Resultado de trabajo 15,1
2025/02/09 02:26:14,15,localhost:50057,Resultado de trabajo 15
2025-02-09 02:26:14,16,Resultado de trabajo 16,1
2025/02/09 02:26:14,16,localhost:50059,Resultado de trabajo 16
2025-02-09 02:26:14,17,Resultado de trabajo 17,1
2025/02/09 02:26:14,17,localhost:50051,Resultado de trabajo 17
2025-02-09 02:26:14,18,Resultado de trabajo 18,1
2025/02/09 02:26:14,18,localhost:50056,Resultado de trabajo 18
2025-02-09 02:26:14,19,Resultado de trabajo 19,1
2025/02/09 02:26:14,19,localhost:50055,Resultado de trabajo 19
2025-02-09 02:26:14,20,Resultado de trabajo 20,1
2025/02/09 02:26:14,20,localhost:50057,Resultado de trabajo 20
2025-02-09 02:26:14,21,Resultado de trabajo 21,1
2025/02/09 02:26:14,21,localhost:50057,Resultado de trabajo 21
2025-02-09 02:26:14,22,Resultado de trabajo 22,1
2025/02/09 02:26:14,22,localhost:50052,Resultado de trabajo 22
2025-02-09 02:26:14,23,Resultado de trabajo 23,1
2025/02/09 02:26:14,23,localhost:50057,Resultado de trabajo 23
2025-02-09 02:26:14,24,Resultado de trabajo 24,1
2025/02/09 02:26:14,24,localhost:50059,Resultado de trabajo 24
2025-02-09 02:26:14,25,Resultado de trabajo 25,1
2025/02/09 02:26:14,25,localhost:50053,Resultado de trabajo 25
2025-02-09 02:26:14,26,Resultado de trabajo 26,1
2025/02/09 02:26:14,26,localhost:50052,Resultado de trabajo 26
2025-02-09 02:26:14,29,Resultado de trabajo 29,1
2025/02/09 02:26:14,29,localhost:50052,Resultado de trabajo 29
2025-02-09 02:26:14,28,Resultado de trabajo 28,1
2025/02/09 02:26:14,28,localhost:50060,Resultado de trabajo 28
2025-02-09 02:26:14,29,Resultado de trabajo 29,1
2025/02/09 02:26:14,29,localhost:50059,Resultado de trabajo 29
2025-02-09 02:26:14,30,Resultado de trabajo 30,1
2025/02/09 02:26:14,30,localhost:50055,Resultado de trabajo 30
2025-02-09 02:26:14,1,Resultado de trabajo 1,1
2025/02/09 02:26:14,1,localhost:50051,Resultado de trabajo 1
2025-02-09 02:26:14,2,Resultado de trabajo 2,1
2025/02/09 02:26:14,2,localhost:50057,Resultado de trabajo 2
2025-02-09 02:26:14,3,Resultado de trabajo 3,1
2025/02/09 02:26:14,3,localhost:50053,Resultado de trabajo 3
2025-02-09 02:26:14,4,Resultado de trabajo 4,1
2025/02/09 02:26:14,4,localhost:50055,Resultado de trabajo 4
2025-02-09 02:26:14,5,Resultado de trabajo 5,1
2025/02/09 02:26:14,5,localhost:50059,Resultado de trabajo 5
2025-02-09 02:26:14,6,Resultado de trabajo 6,1
2025/02/09 02:26:14,6,localhost:50052,Resultado de trabajo 6
2025-02-09 02:26:14,7,Resultado de trabajo 7,1
2025/02/09 02:26:14,7,localhost:50060,Resultado de trabajo 7
2025-02-09 02:26:14,8,Resultado de trabajo 8,1
2025/02/09 02:26:14,8,localhost:50058,Resultado de trabajo 8
2025-02-09 02:26:14,9,Resultado de trabajo 9,1
2025/02/09 02:26:14,9,localhost:50052,Resultado de trabajo 9
2025-02-09 02:26:14,10,Resultado de trabajo 10,1
2025/02/09 02:26:14,10,localhost:50053,Resultado de trabajo 10
2025-02-09 02:26:14,11,Resultado de trabajo 11,1
2025/02/09 02:26:14,11,localhost:50059,Resultado de trabajo 11
2025-02-09 02:26:14,12,Resultado de trabajo 12,1
2025/02/09 02:26:14,12,localhost:50052,Resultado de trabajo 12
2025-02-09 02:26:14,13,Resultado de trabajo 13,1
2025/02/09 02:26:14,13,localhost:50051,Resultado de trabajo 13
2025-02-09 02:26:14,14,Resultado de trabajo 14,1
2025/02/09 02:26:14,14,localhost:50053,Resultado de trabajo 14
2025-02-09 02:26:14,15,Resultado de trabajo 15,1
2025/02/09 02:26:14,15,localhost:50052,Resultado de trabajo 15
2025-02-09 02:26:14,16,Resultado de trabajo 16,1
2025/02/09 02:26:14,16,localhost:50058,Resultado de trabajo 16
2025/02/09 02:26:14,17,localhost:50059,Resultado de trabajo 17
2025-02-09 02:26:14,17,Resultado de trabajo 17,1
2025-02-09 02:26:14,18,Resultado de trabajo 18,1
2025/02/09 02:26:14,18,localhost:50052,Resultado de trabajo 18
2025-02-09 02:26:14,19,Resultado de trabajo 19,1
2025/02/09 02:26:14,19,localhost:50055,Resultado de trabajo 19
2025-02-09 02:26:14,20,Resultado de trabajo 20,1
2025/02/09 02:26:14,20,localhost:50059,Resultado de trabajo 20
2025-02-09 02:26:14,21,Resultado de trabajo 21,1
2025/02/09 02:26:14,21,localhost:50057,Resultado de trabajo 21
2025-02-09 02:26:14,22,Resultado de trabajo 22,1
2025/02/09 02:26:14,22,localhost:50054,Resultado de trabajo 22
2025-02-09 02:26:14,23,Resultado de trabajo 23,1
2025/02/09 02:26:14,23,localhost:50054,Resultado de trabajo 23
2025-02-09 02:26:14,24,Resultado de trabajo 24,1
2025/02/09 02:26:14,24,localhost:50060,Resultado de trabajo 24
2025-02-09 02:26:14,25,Resultado de trabajo 25,1
2025/02/09 02:26:14,25,localhost:50051,Resultado de trabajo 25
2025-02-09 02:26:14,26,Resultado de trabajo 26,1
2025/02/09 02:26:14,26,localhost:50051,Resultado de trabajo 26
2025-02-09 02:26:14,27,Resultado de trabajo 27,1
2025/02/09 02:26:14,27,localhost:50059,Resultado de trabajo 27
2025-02-09 02:26:14,28,Resultado de trabajo 28,1
2025/02/09 02:26:14,28,localhost:50057,Resultado de trabajo 28
2025-02-09 02:26:14,6,Resultado de trabajo 6,1
2025/02/09 02:26:14,6,localhost:50058,Resultado de trabajo 6
2025-02-09 02:26:14,30,Resultado de trabajo 30,1
2025/02/09 02:26:14,30,localhost:50059,Resultado de trabajo 30
2025-02-09 02:26:14,1,Resultado de trabajo 1,1
2025/02/09 02:26:14,1,localhost:50058,Resultado de trabajo 1
2025-02-09 02:26:14,2,Resultado de trabajo 2,1
2025/02/09 02:26:14,2,localhost:50057,Resultado de trabajo 2
2025-02-09 02:26:14,29,Resultado de trabajo 29,1
2025/02/09 02:26:14,29,localhost:50052,Resultado de trabajo 29
2025-02-09 02:26:14,3,Resultado de trabajo 3,1
2025/02/09 02:26:14,3,localhost:50056,Resultado de trabajo 3
2025-02-09 02:26:14,4,Resultado de trabajo 4,1
2025/02/09 02:26:14,4,localhost:50058,Resultado de trabajo 4
2025-02-09 02:26:14,7,Resultado de trabajo 7,1
2025/02/09 02:26:14,7,localhost:50056,Resultado de trabajo 7
2025-02-09 02:26:14,5,Resultado de trabajo 5,1
2025/02/09 02:26:14,5,localhost:50051,Resultado de trabajo 5
2025-02-09 02:26:14,8,Resultado de trabajo 8,1
2025/02/09 02:26:14,8,localhost:50057,Resultado de trabajo 8
2025-02-09 02:26:14,9,Resultado de trabajo 9,1
2025/02/09 02:26:14,9,localhost:50057,Resultado de trabajo 9
2025-02-09 02:26:14,10,Resultado de trabajo 10,1
2025/02/09 02:26:14,10,localhost:50055,Resultado de trabajo 10
2025-02-09 02:26:14,11,Resultado de trabajo 11,1
2025/02/09 02:26:14,11,localhost:50054,Resultado de trabajo 11
2025-02-09 02:26:14,12,Resultado de trabajo 12,1
2025/02/09 02:26:14,12,localhost:50060,Resultado de trabajo 12
2025-02-09 02:26:14,20,Resultado de trabajo 20,1
2025/02/09 02:26:14,20,localhost:50058,Resultado de trabajo 20
2025-02-09 02:26:14,21,Resultado de trabajo 21,1
2025/02/09 02:26:14,21,localhost:50054,Resultado de trabajo 21
2025-02-09 02:26:14,13,Resultado de trabajo 13,1
2025/02/09 02:26:14,13,localhost:50053,Resultado de trabajo 13
2025-02-09 02:26:14,22,Resultado de trabajo 22,1
2025/02/09 02:26:14,22,localhost:50052,Resultado de trabajo 22
2025-02-09 02:26:14,14,Resultado de trabajo 14,1
2025/02/09 02:26:14,14,localhost:50054,Resultado de trabajo 14
2025-02-09 02:26:14,23,Resultado de trabajo 23,1
2025/02/09 02:26:14,23,localhost:50055,Resultado de trabajo 23
2025-02-09 02:26:14,15,Resultado de trabajo 15,1
2025/02/09 02:26:14,15,localhost:50057,Resultado de trabajo 15
2025-02-09 02:26:14,16,Resultado de trabajo 16,1
2025/02/09 02:26:14,16,localhost:50053,Resultado de trabajo 16
2025-02-09 02:26:14,24,Resultado de trabajo 24,1
2025/02/09 02:26:14,24,localhost:50058,Resultado de trabajo 24
2025-02-09 02:26:14,25,Resultado de trabajo 25,1
2025/02/09 02:26:14,25,localhost:50054,Resultado de trabajo 25
2025-02-09 02:26:14,17,Resultado de trabajo 17,1
2025/02/09 02:26:14,17,localhost:50052,Resultado de trabajo 17
2025-02-09 02:26:14,26,Resultado de trabajo 26,1
2025/02/09 02:26:14,26,localhost:50057,Resultado de trabajo 26
2025-02-09 02:26:14,18,Resultado de trabajo 18,1
2025/02/09 02:26:14,18,localhost:50051,Resultado de trabajo 18
2025-02-09 02:26:14,27,Resultado de trabajo 27,1
2025/02/09 02:26:14,27,localhost:50056,Resultado de trabajo 27
2025-02-09 02:26:14,19,Resultado de trabajo 19,1
2025/02/09 02:26:14,19,localhost:50053,Resultado de trabajo 19
2025-02-09 02:26:14,28,Resultado de trabajo 28,1
2025/02/09 02:26:14,28,localhost:50051,Resultado de trabajo 28
2025-02-09 02:26:14,29,Resultado de trabajo 29,1
2025/02/09 02:26:14,29,localhost:50051,Resultado de trabajo 29
2025-02-09 02:26:14,30,Resultado de trabajo 30,1
2025/02/09 02:26:14,30,localhost:50051,Resultado de trabajo 30
2025-02-09 02:26:14,1,Resultado de trabajo 1,1
2025/02/09 02:26:14,1,localhost:50056,Resultado de trabajo 1
2025-02-09 02:26:14,2,Resultado de trabajo 2,1
2025/02/09 02:26:14,2,localhost:50059,Resultado de trabajo 2
2025-02-09 02:26:14,3,Resultado de trabajo 3,1
2025/02/09 02:26:14,3,localhost:50060,Resultado de trabajo 3
2025-02-09 02:26:14,4,Resultado de trabajo 4,1
2025/02/09 02:26:14,4,localhost:50054,Resultado de trabajo 4
2025-02-09 02:26:14,5,Resultado de trabajo 5,1
2025/02/09 02:26:14,5,localhost:50058,Resultado de trabajo 5
2025-02-09 02:26:14,6,Resultado de trabajo 6,1
2025/02/09 02:26:14,6,localhost:50056,Resultado de trabajo 6
2025-02-09 02:26:14,7,Resultado de trabajo 7,1
2025/02/09 02:26:14,7,localhost:50059,Resultado de trabajo 7
2025-02-09 02:26:14,8,Resultado de trabajo 8,1
2025/02/09 02:26:14,8,localhost:50052,Resultado de trabajo 8
2025-02-09 02:26:14,9,Resultado de trabajo 9,1
2025/02/09 02:26:14,9,localhost:50056,Resultado de trabajo 9
2025-02-09 02:26:14,10,Resultado de trabajo 10,1
2025/02/09 02:26:14,10,localhost:50057,Resultado de trabajo 10
2025-02-09 02:26:14,11,Resultado de trabajo 11,1
2025/02/09 02:26:14,11,localhost:50055,Resultado de trabajo 11
2025-02-09 02:26:14,12,Resultado de trabajo 12,1
2025/02/09 02:26:14,12,localhost:50054,Resultado de trabajo 12
2025-02-09 02:26:14,13,Resultado de trabajo 13,1
2025/02/09 02:26:14,13,localhost:50060,Resultado de trabajo 13
2025-02-09 02:26:14,14,Resultado de trabajo 14,1
2025/02/09 02:26:14,14,localhost:50057,Resultado de trabajo 14
2025-02-09 02:26:14,15,Resultado de trabajo 15,1
2025/02/09 02:26:14,15,localhost:50060,Resultado de trabajo 15
2025-02-09 02:26:14,23,Resultado de trabajo 23,1
2025/02/09 02:26:14,23,localhost:50058,Resultado de trabajo 23
2025-02-09 02:26:14,24,Resultado de trabajo 24,1
2025/02/09 02:26:14,24,localhost:50059,Resultado de trabajo 24
2025-02-09 02:26:14,25,Resultado de trabajo 25,1
2025/02/09 02:26:14,25,localhost:50057,Resultado de trabajo 25
2025-02-09 02:26:14,26,Resultado de trabajo 26,1
2025/02/09 02:26:14,26,localhost:50060,Resultado de trabajo 26
2025-02-09 02:26:14,22,Resultado de trabajo 22,1
2025/02/09 02:26:14,22,localhost:50051,Resultado de trabajo 22
2025-02-09 02:26:14,27,Resultado de trabajo 27,1
2025/02/09 02:26:14,27,localhost:50059,Resultado de trabajo 27
2025-02-09 02:26:14,28,Resultado de trabajo 28,1
2025/02/09 02:26:14,28,localhost:50054,Resultado de trabajo 28
2025-02-09 02:26:14,16,Resultado de trabajo 16,1
2025/02/09 02:26:14,16,localhost:50058,Resultado de trabajo 16
2025-02-09 02:26:14,17,Resultado de trabajo 17,1
2025/02/09 02:26:14,17,localhost:50051,Resultado de trabajo 17
2025-02-09 02:26:14,18,Resultado de trabajo 18,1
2025/02/09 02:26:14,18,localhost:50054,Resultado de trabajo 18
2025-02-09 02:26:14,19,Resultado de trabajo 19,1
2025/02/09 02:26:14,19,localhost:50057,Resultado de trabajo 19
2025-02-09 02:26:14,20,Resultado de trabajo 20,1
2025/02/09 02:26:14,20,localhost:50057,Resultado de trabajo 20
2025-02-09 02:26:14,21,Resultado de trabajo 21,1
2025/02/09 02:26:14,21,localhost:50053,Resultado de trabajo 21
2025-02-09 02:26:14,29,Resultado de trabajo 29,1
2025/02/09 02:26:14,29,localhost:50057,Resultado de trabajo 29
2025-02-09 02:26:14,30,Resultado de trabajo 30,1
2025/02/09 02:26:14,30,localhost:50055,Resultado de trabajo 30
2025-02-09 02:26:14,1,Resultado de trabajo 1,1
2025/02/09 02:26:14,1,localhost:50051,Resultado de trabajo 1
2025-02-09 02:26:14,2,Resultado de trabajo 2,1
2025/02/09 02:26:14,2,localhost:50059,Resultado de trabajo 2
2025-02-09 02:26:14,3,Resultado de trabajo 3,1
2025/02/09 02:26:14,3,localhost:50052,Resultado de trabajo 3
2025-02-09 02:26:14,4,Resultado de trabajo 4,1
2025/02/09 02:26:14,4,localhost:50052,Resultado de trabajo 4
2025-02-09 02:26:14,5,Resultado de trabajo 5,1
2025/02/09 02:26:14,5,localhost:50059,Resultado de trabajo 5
2025-02-09 02:26:14,6,Resultado de trabajo 6,1
2025/02/09 02:26:14,6,localhost:50053,Resultado de trabajo 6
2025-02-09 02:26:14,7,Resultado de trabajo 7,1
2025/02/09 02:26:14,7,localhost:50056,Resultado de trabajo 7
2025-02-09 02:26:14,8,Resultado de trabajo 8,1
2025/02/09 02:26:14,8,localhost:50055,Resultado de trabajo 8
2025-02-09 02:26:14,9,Resultado de trabajo 9,1
2025/02/09 02:26:14,9,localhost:50055,Resultado de trabajo 9
2025-02-09 02:26:14,10,Resultado de trabajo 10,1
2025/02/09 02:26:14,10,localhost:50053,Resultado de trabajo 10
2025-02-09 02:26:14,11,Resultado de trabajo 11,1
2025/02/09 02:26:14,11,localhost:50058,Resultado de trabajo 11
2025-02-09 02:26:14,12,Resultado de trabajo 12,1
2025/02/09 02:26:14,12,localhost:50057,Resultado de trabajo 12
2025-02-09 02:26:14,13,Resultado de trabajo 13,1
2025/02/09 02:26:14,13,localhost:50051,Resultado de trabajo 13
2025-02-09 02:26:14,14,Resultado de trabajo 14,1
2025/02/09 02:26:14,14,localhost:50057,Resultado de trabajo 14
2025-02-09 02:26:14,15,Resultado de trabajo 15,1
2025/02/09 02:26:14,15,localhost:50054,Resultado de trabajo 15
2025-02-09 02:26:14,16,Resultado de trabajo 16,1
2025/02/09 02:26:14,16,localhost:50053,Resultado de trabajo 16
2025-02-09 02:26:14,17,Resultado de trabajo 17,1
2025/02/09 02:26:14,17,localhost:50057,Resultado de trabajo 17
2025-02-09 02:26:14,18,Resultado de trabajo 18,1
2025/02/09 02:26:14,18,localhost:50054,Resultado de trabajo 18
2025-02-09 02:26:14,19,Resultado de trabajo 19,1
2025/02/09 02:26:14,19,localhost:50053,Resultado de trabajo 19
2025-02-09 02:26:14,20,Resultado de trabajo 20,1
2025/02/09 02:26:14,20,localhost:50057,Resultado de trabajo 20
2025-02-09 02:26:14,21,Resultado de trabajo 21,1
2025/02/09 02:26:14,21,localhost:50056,Resultado de trabajo 21
2025-02-09 02:26:14,22,Resultado de trabajo 22,1
2025/02/09 02:26:14,22,localhost:50057,Resultado de trabajo 22
2025-02-09 02:26:14,23,Resultado de trabajo 23,1
2025/02/09 02:26:14,23,localhost:50057,Resultado de trabajo 23
2025-02-09 02:26:14,24,Resultado de trabajo 24,1
2025/02/09 02:26:14,24,localhost:50056,Resultado de trabajo 24
2025-02-09 02:26:14,25,Resultado de trabajo 25,1
2025/02/09 02:26:14,25,localhost:50058,Resultado de trabajo 25
2025-02-09 02:26:14,26,Resultado de trabajo 26,1
2025/02/09 02:26:14,26,localhost:50055,Resultado de trabajo 26
2025-02-09 02:26:14,27,Resultado de trabajo 27,1
2025/02/09 02:26:14,27,localhost:50058,Resultado de trabajo 27
2025-02-09 02:26:14,28,Resultado de trabajo 28,1
2025/02/09 02:26:14,28,localhost:50058,Resultado de trabajo 28
2025-02-09 02:26:14,8,Resultado de trabajo 8,1
2025/02/09 02:26:14,8,localhost:50053,Resultado de trabajo 8
2025-02-09 02:26:14,14,Resultado de trabajo 14,1
2025/02/09 02:26:14,14,localhost:50051,Resultado de trabajo 14
2025-02-09 02:26:14,12,Resultado de trabajo 12,1
2025/02/09 02:26:14,12,localhost:50060,Resultado de trabajo 12
2025-02-09 02:26:14,13,Resultado de trabajo 13,1
2025/02/09 02:26:14,13,localhost:50051,Resultado de trabajo 13
2025-02-09 02:26:14,10,Resultado de trabajo 10,1
2025/02/09 02:26:14,10,localhost:50056,Resultado de trabajo 10
2025-02-09 02:26:15,21,Resultado de trabajo 21,1
2025/02/09 02:26:15,21,localhost:50051,Resultado de trabajo 21
2025-02-09 02:26:15,9,Resultado de trabajo 9,1
2025/02/09 02:26:15,9,localhost:50060,Resultado de trabajo 9
2025-02-09 02:26:15,5,Resultado de trabajo 5,1
2025/02/09 02:26:15,5,localhost:50056,Resultado de trabajo 5
2025-02-09 02:26:15,4,Resultado de trabajo 4,1
2025/02/09 02:26:15,4,localhost:50058,Resultado de trabajo 4
2025-02-09 02:26:15,3,Resultado de trabajo 3,1
2025/02/09 02:26:15,3,localhost:50058,Resultado de trabajo 3
2025-02-09 02:26:15,2,Resultado de trabajo 2,1
2025/02/09 02:26:15,2,localhost:50057,Resultado de trabajo 2
2025-02-09 02:26:15,1,Resultado de trabajo 1,1
2025/02/09 02:26:15,1,localhost:50051,Resultado de trabajo 1
2025-02-09 02:26:15,7,Resultado de trabajo 7,1
2025/02/09 02:26:15,7,localhost:50051,Resultado de trabajo 7
2025-02-09 02:26:15,29,Resultado de trabajo 29,1
2025/02/09 02:26:15,29,localhost:50051,Resultado de trabajo 29
2025-02-09 02:26:15,28,Resultado de trabajo 28,1
2025/02/09 02:26:15,28,localhost:50058,Resultado de trabajo 28
2025-02-09 02:26:15,30,Resultado de trabajo 30,1
2025/02/09 02:26:15,30,localhost:50058,Resultado de trabajo 30
2025-02-09 02:26:15,22,Resultado de trabajo 22,1
2025/02/09 02:26:15,22,localhost:50058,Resultado de trabajo 22
2025-02-09 02:26:15,26,Resultado de trabajo 26,1
2025/02/09 02:26:15,26,localhost:50053,Resultado de trabajo 26
2025-02-09 02:26:15,25,Resultado de trabajo 25,1
2025/02/09 02:26:15,25,localhost:50053,Resultado de trabajo 25
2025-02-09 02:26:15,24,Resultado de trabajo 24,1
2025/02/09 02:26:15,24,localhost:50059,Resultado de trabajo 24
2025-02-09 02:26:15,23,Resultado de trabajo 23,1
2025/02/09 02:26:15,23,localhost:50055,Resultado de trabajo 23
2025-02-09 02:26:15,20,Resultado de trabajo 20,1
2025/02/09 02:26:15,20,localhost:50053,Resultado de trabajo 20
2025-02-09 02:26:15,18,Resultado de trabajo 18,1
2025/02/09 02:26:15,18,localhost:50052,Resultado de trabajo 18
